 NP
   0.000                  !scissors operator
-2.8823
     2.4657134     0.0000000     0.0000000
    -1.2328567     2.1353716     0.0000000
     0.0000000     0.0000000    26.8850000
 written on 17Sep2021 at 22:03:52 
           5
        1615
    1    1    2    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    2    1    1
  -26  -14    0    1    1   -0.000194    0.000110
  -26  -14    0    2    1   -0.000336    0.000045
  -26  -14    0    3    1   -0.000333    0.000033
  -26  -14    0    4    1   -0.000546   -0.000036
  -26  -14    0    5    1    0.000595   -0.000126
  -26  -14    0    1    2    0.000011    0.000142
  -26  -14    0    2    2   -0.000220    0.000180
  -26  -14    0    3    2   -0.000175    0.000129
  -26  -14    0    4    2   -0.001264    0.000137
  -26  -14    0    5    2    0.001163   -0.000422
  -26  -14    0    1    3   -0.000028    0.000144
  -26  -14    0    2    3   -0.000192    0.000150
  -26  -14    0    3    3   -0.000196    0.000115
  -26  -14    0    4    3   -0.000565    0.000127
  -26  -14    0    5    3    0.000595   -0.000317
  -26  -14    0    1    4    0.000587    0.000018
  -26  -14    0    2    4    0.000058    0.000130
  -26  -14    0    3    4    0.000577   -0.000323
  -26  -14    0    4    4    0.001210    0.000312
  -26  -14    0    5    4   -0.004956   -0.002910
  -26  -14    0    1    5   -0.000726   -0.000565
  -26  -14    0    2    5   -0.000010   -0.000769
  -26  -14    0    3    5   -0.000549   -0.000144
  -26  -14    0    4    5    0.003545    0.000745
  -26  -14    0    5    5   -0.000598   -0.000717
  -26  -13    0    1    1   -0.000375    0.000023
  -26  -13    0    2    1   -0.000356   -0.000115
  -26  -13    0    3    1   -0.000390   -0.000082
  -26  -13    0    4    1    0.000371   -0.000099
  -26  -13    0    5    1   -0.000140    0.000170
  -26  -13    0    1    2   -0.000267    0.000143
  -26  -13    0    2    2   -0.000430    0.000047
  -26  -13    0    3    2   -0.000390    0.000060
  -26  -13    0    4    2   -0.000726   -0.000170
  -26  -13    0    5    2    0.000716   -0.000021
  -26  -13    0    1    3   -0.000254    0.000119
  -26  -13    0    2    3   -0.000330    0.000029
  -26  -13    0    3    3   -0.000366    0.000027
  -26  -13    0    4    3    0.000042    0.000001
  -26  -13    0    5    3    0.000096   -0.000071
  -26  -13    0    1    4    0.000206   -0.000215
  -26  -13    0    2    4   -0.000548   -0.000061
  -26  -13    0    3    4   -0.000058   -0.000490
  -26  -13    0    4    4    0.001788   -0.000002
  -26  -13    0    5    4   -0.004402   -0.003543
  -26  -13    0    1    5   -0.000156   -0.000259
  -26  -13    0    2    5    0.000887   -0.000255
  -26  -13    0    3    5    0.000361    0.000336
  -26  -13    0    4    5    0.003974    0.002471
  -26  -13    0    5    5   -0.000608   -0.000095
  -26  -12    0    1    1   -0.000350   -0.000109
  -26  -12    0    2    1   -0.000164   -0.000232
  -26  -12    0    3    1   -0.000244   -0.000182
  -26  -12    0    4    1    0.001133    0.000019
  -26  -12    0    5    1   -0.000693    0.000312
  -26  -12    0    1    2   -0.000429    0.000036
  -26  -12    0    2    2   -0.000412   -0.000148
  -26  -12    0    3    2   -0.000414   -0.000077
  -26  -12    0    4    2    0.000277   -0.000324
  -26  -12    0    5    2   -0.000039    0.000344
  -26  -12    0    1    3   -0.000363    0.000010
  -26  -12    0    2    3   -0.000277   -0.000127
  -26  -12    0    3    3   -0.000349   -0.000098
  -26  -12    0    4    3    0.000897   -0.000004
  -26  -12    0    5    3   -0.000542    0.000153
  -26  -12    0    1    4   -0.000471   -0.000375
  -26  -12    0    2    4   -0.001148   -0.000310
  -26  -12    0    3    4   -0.000765   -0.000568
  -26  -12    0    4    4    0.001390   -0.000777
  -26  -12    0    5    4   -0.002052   -0.002367
  -26  -12    0    1    5    0.000888    0.000279
  -26  -12    0    2    5    0.001735    0.000458
  -26  -12    0    3    5    0.001360    0.000814
  -26  -12    0    4    5    0.003003    0.002431
  -26  -12    0    5    5   -0.000277    0.001132
  -25  -15    0    1    1    0.000096    0.000115
  -25  -15    0    2    1   -0.000025    0.000157
  -25  -15    0    3    1   -0.000022    0.000146
  -25  -15    0    4    1   -0.000398    0.000070
  -25  -15    0    5    1    0.000393   -0.000319
  -25  -15    0    1    2    0.000187    0.000059
  -25  -15    0    2    2    0.000090    0.000152
  -25  -15    0    3    2    0.000131    0.000130
  -25  -15    0    4    2   -0.000389    0.000205
  -25  -15    0    5    2    0.000332   -0.000397
  -25  -15    0    1    3    0.000117    0.000042
  -25  -15    0    2    3    0.000074    0.000108
  -25  -15    0    3    3    0.000087    0.000127
  -25  -15    0    4    3   -0.000114    0.000074
  -25  -15    0    5    3    0.000070   -0.000204
  -25  -15    0    1    4   -0.000144    0.000413
  -25  -15    0    2    4   -0.000212    0.000432
  -25  -15    0    3    4    0.000111    0.000340
  -25  -15    0    4    4   -0.000880    0.000265
  -25  -15    0    5    4   -0.002775    0.000888
  -25  -15    0    1    5    0.000083   -0.000425
  -25  -15    0    2    5    0.000077   -0.000722
  -25  -15    0    3    5   -0.000138   -0.000690
  -25  -15    0    4    5    0.000522   -0.002193
  -25  -15    0    5    5    0.000777   -0.000659
  -25  -14    0    1    1   -0.000085    0.000148
  -25  -14    0    2    1   -0.000202    0.000106
  -25  -14    0    3    1   -0.000228    0.000102
  -25  -14    0    4    1   -0.000114   -0.000034
  -25  -14    0    5    1    0.000168   -0.000164
  -25  -14    0    1    2    0.000066    0.000151
  -25  -14    0    2    2   -0.000106    0.000190
  -25  -14    0    3    2   -0.000095    0.000169
  -25  -14    0    4    2   -0.000625    0.000103
  -25  -14    0    5    2    0.000609   -0.000407
  -25  -14    0    1    3    0.000047    0.000136
  -25  -14    0    2    3   -0.000060    0.000159
  -25  -14    0    3    3   -0.000075    0.000163
  -25  -14    0    4    3   -0.000143    0.000017
  -25  -14    0    5    3    0.000132   -0.000210
  -25  -14    0    1    4   -0.000028    0.000411
  -25  -14    0    2    4   -0.000330    0.000522
  -25  -14    0    3    4    0.000023    0.000204
  -25  -14    0    4    4    0.000093    0.000488
  -25  -14    0    5    4   -0.004386   -0.001211
  -25  -14    0    1    5   -0.000126   -0.000862
  -25  -14    0    2    5    0.000222   -0.001108
  -25  -14    0    3    5   -0.000005   -0.000792
  -25  -14    0    4    5    0.001933   -0.000788
  -25  -14    0    5    5    0.000244   -0.000990
  -25  -13    0    1    1   -0.000264    0.000088
  -25  -13    0    2    1   -0.000260   -0.000031
  -25  -13    0    3    1   -0.000323   -0.000014
  -25  -13    0    4    1    0.000722   -0.000076
  -25  -13    0    5    1   -0.000485    0.000085
  -25  -13    0    1    2   -0.000170    0.000174
  -25  -13    0    2    2   -0.000306    0.000097
  -25  -13    0    3    2   -0.000321    0.000107
  -25  -13    0    4    2   -0.000195   -0.000120
  -25  -13    0    5    2    0.000299   -0.000130
  -25  -13    0    1    3   -0.000123    0.000162
  -25  -13    0    2    3   -0.000188    0.000098
  -25  -13    0    3    3   -0.000240    0.000107
  -25  -13    0    4    3    0.000368   -0.000082
  -25  -13    0    5    3   -0.000267   -0.000029
  -25  -13    0    1    4   -0.000234    0.000333
  -25  -13    0    2    4   -0.000743    0.000471
  -25  -13    0    3    4   -0.000418    0.000031
  -25  -13    0    4    4    0.001098    0.000544
  -25  -13    0    5    4   -0.004558   -0.002275
  -25  -13    0    1    5    0.000159   -0.000932
  -25  -13    0    2    5    0.000816   -0.000964
  -25  -13    0    3    5    0.000641   -0.000483
  -25  -13    0    4    5    0.002874    0.000908
  -25  -13    0    5    5   -0.000295   -0.000837
  -25  -12    0    1    1   -0.000287   -0.000040
  -25  -12    0    2    1   -0.000119   -0.000162
  -25  -12    0    3    1   -0.000227   -0.000137
  -25  -12    0    4    1    0.001539    0.000041
  -25  -12    0    5    1   -0.001048    0.000230
  -25  -12    0    1    2   -0.000354    0.000082
  -25  -12    0    2    2   -0.000337   -0.000088
  -25  -12    0    3    2   -0.000395   -0.000041
  -25  -12    0    4    2    0.000730   -0.000242
  -25  -12    0    5    2   -0.000381    0.000194
  -25  -12    0    1    3   -0.000245    0.000088
  -25  -12    0    2    3   -0.000178   -0.000035
  -25  -12    0    3    3   -0.000270   -0.000015
  -25  -12    0    4    3    0.001214   -0.000079
  -25  -12    0    5    3   -0.000869    0.000156
  -25  -12    0    1    4   -0.000711    0.000176
  -25  -12    0    2    4   -0.001203    0.000225
  -25  -12    0    3    4   -0.000971   -0.000191
  -25  -12    0    4    4    0.001547    0.000021
  -25  -12    0    5    4   -0.002865   -0.001440
  -25  -12    0    1    5    0.000925   -0.000548
  -25  -12    0    2    5    0.001510   -0.000355
  -25  -12    0    3    5    0.001474    0.000114
  -25  -12    0    4    5    0.002674    0.001293
  -25  -12    0    5    5   -0.000659    0.000123
  -25  -11    0    1    1   -0.000118   -0.000162
  -25  -11    0    2    1    0.000141   -0.000193
  -25  -11    0    3    1    0.000009   -0.000194
  -25  -11    0    4    1    0.001625    0.000294
  -25  -11    0    5    1   -0.001011    0.000159
  -25  -11    0    1    2   -0.000347   -0.000089
  -25  -11    0    2    2   -0.000146   -0.000251
  -25  -11    0    3    2   -0.000257   -0.000193
  -25  -11    0    4    2    0.001482   -0.000091
  -25  -11    0    5    2   -0.000885    0.000321
  -25  -11    0    1    3   -0.000204   -0.000046
  -25  -11    0    2    3   -0.000003   -0.000143
  -25  -11    0    3    3   -0.000130   -0.000132
  -25  -11    0    4    3    0.001742    0.000103
  -25  -11    0    5    3   -0.001138    0.000185
  -25  -11    0    1    4   -0.001149   -0.000087
  -25  -11    0    2    4   -0.001315   -0.000210
  -25  -11    0    3    4   -0.001254   -0.000471
  -25  -11    0    4    4    0.001201   -0.000941
  -25  -11    0    5    4   -0.000122    0.000776
  -25  -11    0    1    5    0.001682    0.000088
  -25  -11    0    2    5    0.001749    0.000367
  -25  -11    0    3    5    0.001923    0.000685
  -25  -11    0    4    5    0.001309   -0.000223
  -25  -11    0    5    5   -0.000735    0.001486
  -25  -10    0    1    1    0.000136   -0.000197
  -25  -10    0    2    1    0.000340   -0.000095
  -25  -10    0    3    1    0.000230   -0.000148
  -25  -10    0    4    1    0.000730    0.000536
  -25  -10    0    5    1   -0.000309   -0.000087
  -25  -10    0    1    2   -0.000139   -0.000238
  -25  -10    0    2    2    0.000151   -0.000281
  -25  -10    0    3    2    0.000015   -0.000261
  -25  -10    0    4    2    0.001424    0.000299
  -25  -10    0    5    2   -0.000803    0.000167
  -25  -10    0    1    3   -0.000010   -0.000156
  -25  -10    0    2    3    0.000227   -0.000144
  -25  -10    0    3    3    0.000087   -0.000172
  -25  -10    0    4    3    0.001378    0.000397
  -25  -10    0    5    3   -0.000726    0.000017
  -25  -10    0    1    4   -0.001183   -0.000454
  -25  -10    0    2    4   -0.000828   -0.000707
  -25  -10    0    3    4   -0.000996   -0.000758
  -25  -10    0    4    4    0.000301   -0.001646
  -25  -10    0    5    4    0.002245    0.002853
  -25  -10    0    1    5    0.001836    0.000641
  -25  -10    0    2    5    0.001195    0.000825
  -25  -10    0    3    5    0.001591    0.000955
  -25  -10    0    4    5   -0.000538   -0.002706
  -25  -10    0    5    5   -0.000506    0.002296
  -24  -16    0    1    1    0.000016   -0.000060
  -24  -16    0    2    1    0.000080   -0.000016
  -24  -16    0    3    1    0.000092    0.000033
  -24  -16    0    4    1    0.000056    0.000041
  -24  -16    0    5    1   -0.000094   -0.000106
  -24  -16    0    1    2   -0.000064   -0.000077
  -24  -16    0    2    2    0.000010   -0.000075
  -24  -16    0    3    2    0.000070   -0.000023
  -24  -16    0    4    2    0.000017   -0.000091
  -24  -16    0    5    2   -0.000210    0.000190
  -24  -16    0    1    3   -0.000121   -0.000134
  -24  -16    0    2    3   -0.000018   -0.000134
  -24  -16    0    3    3    0.000006   -0.000076
  -24  -16    0    4    3    0.000117   -0.000046
  -24  -16    0    5    3   -0.000155    0.000111
  -24  -16    0    1    4   -0.000406   -0.000153
  -24  -16    0    2    4   -0.000539   -0.000159
  -24  -16    0    3    4   -0.000397    0.000119
  -24  -16    0    4    4   -0.001079    0.000146
  -24  -16    0    5    4    0.000750    0.002253
  -24  -16    0    1    5    0.000404    0.000601
  -24  -16    0    2    5    0.000590    0.000549
  -24  -16    0    3    5    0.000333    0.000167
  -24  -16    0    4    5   -0.001656   -0.000602
  -24  -16    0    5    5    0.001146    0.000065
  -24  -15    0    1    1    0.000092    0.000043
  -24  -15    0    2    1    0.000061    0.000095
  -24  -15    0    3    1    0.000048    0.000125
  -24  -15    0    4    1   -0.000142    0.000032
  -24  -15    0    5    1    0.000090   -0.000263
  -24  -15    0    1    2    0.000083   -0.000013
  -24  -15    0    2    2    0.000089    0.000046
  -24  -15    0    3    2    0.000110    0.000084
  -24  -15    0    4    2   -0.000071    0.000048
  -24  -15    0    5    2   -0.000039   -0.000193
  -24  -15    0    1    3    0.000042   -0.000064
  -24  -15    0    2    3    0.000091   -0.000012
  -24  -15    0    3    3    0.000085    0.000042
  -24  -15    0    4    3    0.000058    0.000004
  -24  -15    0    5    3   -0.000086   -0.000115
  -24  -15    0    1    4   -0.000466    0.000135
  -24  -15    0    2    4   -0.000451    0.000180
  -24  -15    0    3    4   -0.000341    0.000333
  -24  -15    0    4    4   -0.001540   -0.000042
  -24  -15    0    5    4   -0.000565    0.001922
  -24  -15    0    1    5    0.000442    0.000120
  -24  -15    0    2    5    0.000331   -0.000122
  -24  -15    0    3    5    0.000243   -0.000437
  -24  -15    0    4    5   -0.001320   -0.001977
  -24  -15    0    5    5    0.001364   -0.000089
  -24  -14    0    1    1    0.000013    0.000126
  -24  -14    0    2    1   -0.000061    0.000120
  -24  -14    0    3    1   -0.000096    0.000140
  -24  -14    0    4    1   -0.000041   -0.000050
  -24  -14    0    5    1   -0.000036   -0.000162
  -24  -14    0    1    2    0.000090    0.000097
  -24  -14    0    2    2    0.000001    0.000142
  -24  -14    0    3    2   -0.000001    0.000164
  -24  -14    0    4    2   -0.000220    0.000030
  -24  -14    0    5    2    0.000151   -0.000314
  -24  -14    0    1    3    0.000082    0.000051
  -24  -14    0    2    3    0.000052    0.000096
  -24  -14    0    3    3    0.000028    0.000135
  -24  -14    0    4    3   -0.000086   -0.000047
  -24  -14    0    5    3   -0.000002   -0.000138
  -24  -14    0    1    4   -0.000392    0.000399
  -24  -14    0    2    4   -0.000436    0.000516
  -24  -14    0    3    4   -0.000371    0.000484
  -24  -14    0    4    4   -0.001260    0.000166
  -24  -14    0    5    4   -0.002158    0.000344
  -24  -14    0    1    5    0.000190   -0.000577
  -24  -14    0    2    5    0.000146   -0.000856
  -24  -14    0    3    5    0.000219   -0.000974
  -24  -14    0    4    5   -0.000431   -0.001583
  -24  -14    0    5    5    0.001267   -0.000570
  -24  -13    0    1    1   -0.000129    0.000127
  -24  -13    0    2    1   -0.000145    0.000043
  -24  -13    0    3    1   -0.000199    0.000063
  -24  -13    0    4    1    0.000623   -0.000098
  -24  -13    0    5    1   -0.000595    0.000079
  -24  -13    0    1    2   -0.000053    0.000166
  -24  -13    0    2    2   -0.000150    0.000125
  -24  -13    0    3    2   -0.000187    0.000148
  -24  -13    0    4    2    0.000080   -0.000121
  -24  -13    0    5    2   -0.000056   -0.000133
  -24  -13    0    1    3   -0.000002    0.000135
  -24  -13    0    2    3   -0.000052    0.000113
  -24  -13    0    3    3   -0.000093    0.000143
  -24  -13    0    4    3    0.000189   -0.000151
  -24  -13    0    5    3   -0.000282    0.000040
  -24  -13    0    1    4   -0.000480    0.000598
  -24  -13    0    2    4   -0.000673    0.000732
  -24  -13    0    3    4   -0.000652    0.000530
  -24  -13    0    4    4   -0.000414    0.000604
  -24  -13    0    5    4   -0.002986   -0.000921
  -24  -13    0    1    5    0.000176   -0.001101
  -24  -13    0    2    5    0.000374   -0.001207
  -24  -13    0    3    5    0.000578   -0.001114
  -24  -13    0    4    5    0.000568   -0.000151
  -24  -13    0    5    5    0.000767   -0.000999
  -24  -12    0    1    1   -0.000187    0.000037
  -24  -12    0    2    1   -0.000064   -0.000070
  -24  -12    0    3    1   -0.000154   -0.000055
  -24  -12    0    4    1    0.001499   -0.000016
  -24  -12    0    5    1   -0.001205    0.000257
  -24  -12    0    1    2   -0.000218    0.000126
  -24  -12    0    2    2   -0.000213   -0.000007
  -24  -12    0    3    2   -0.000286    0.000027
  -24  -12    0    4    2    0.000897   -0.000232
  -24  -12    0    5    2   -0.000647    0.000159
  -24  -12    0    1    3   -0.000110    0.000127
  -24  -12    0    2    3   -0.000079    0.000037
  -24  -12    0    3    3   -0.000146    0.000064
  -24  -12    0    4    3    0.000948   -0.000185
  -24  -12    0    5    3   -0.000865    0.000253
  -24  -12    0    1    4   -0.000799    0.000662
  -24  -12    0    2    4   -0.001031    0.000707
  -24  -12    0    3    4   -0.001061    0.000409
  -24  -12    0    4    4    0.000499    0.000695
  -24  -12    0    5    4   -0.002320   -0.000539
  -24  -12    0    1    5    0.000622   -0.001149
  -24  -12    0    2    5    0.000887   -0.000993
  -24  -12    0    3    5    0.001208   -0.000769
  -24  -12    0    4    5    0.001086    0.000662
  -24  -12    0    5    5   -0.000032   -0.000789
  -24  -11    0    1    1   -0.000069   -0.000081
  -24  -11    0    2    1    0.000153   -0.000123
  -24  -11    0    3    1    0.000038   -0.000133
  -24  -11    0    4    1    0.001853    0.000192
  -24  -11    0    5    1   -0.001295    0.000226
  -24  -11    0    1    2   -0.000251   -0.000016
  -24  -11    0    2    2   -0.000084   -0.000163
  -24  -11    0    3    2   -0.000200   -0.000130
  -24  -11    0    4    2    0.001709   -0.000124
  -24  -11    0    5    2   -0.001166    0.000305
  -24  -11    0    1    3   -0.000108    0.000034
  -24  -11    0    2    3    0.000040   -0.000058
  -24  -11    0    3    3   -0.000051   -0.000045
  -24  -11    0    4    3    0.001673   -0.000059
  -24  -11    0    5    3   -0.001274    0.000314
  -24  -11    0    1    4   -0.001131    0.000512
  -24  -11    0    2    4   -0.001150    0.000385
  -24  -11    0    3    4   -0.001266    0.000088
  -24  -11    0    4    4    0.001034    0.000122
  -24  -11    0    5    4   -0.000380    0.001506
  -24  -11    0    1    5    0.001246   -0.000724
  -24  -11    0    2    5    0.001202   -0.000408
  -24  -11    0    3    5    0.001644   -0.000155
  -24  -11    0    4    5    0.000701   -0.000311
  -24  -11    0    5    5   -0.000849    0.000167
  -24  -10    0    1    1    0.000159   -0.000141
  -24  -10    0    2    1    0.000349   -0.000059
  -24  -10    0    3    1    0.000250   -0.000118
  -24  -10    0    4    1    0.001183    0.000407
  -24  -10    0    5    1   -0.000601   -0.000016
  -24  -10    0    1    2   -0.000093   -0.000173
  -24  -10    0    2    2    0.000175   -0.000222
  -24  -10    0    3    2    0.000034   -0.000224
  -24  -10    0    4    2    0.001798    0.000224
  -24  -10    0    5    2   -0.001103    0.000171
  -24  -10    0    1    3    0.000043   -0.000073
  -24  -10    0    2    3    0.000243   -0.000081
  -24  -10    0    3    3    0.000130   -0.000106
  -24  -10    0    4    3    0.001666    0.000195
  -24  -10    0    5    3   -0.001025    0.000140
  -24  -10    0    1    4   -0.001128    0.000118
  -24  -10    0    2    4   -0.000726   -0.000153
  -24  -10    0    3    4   -0.000970   -0.000379
  -24  -10    0    4    4    0.000997   -0.000766
